#'chr'	'start'	'end'	'MED1_white'	'MED1_brite'
chr12	15855000	15860000	5.606605685624452	8.987823081970214
chr12	16165000	16170000	6.431447246287694	7.9343066436767575
chr12	16165000	16170000	6.431447246287694	7.9343066436767575
chr12	16280000	16285000	7.820114414136654	9.788237620391847
chr12	16280000	16285000	7.820114414136654	9.788237620391847
chr12	16345000	16350000	20.161415463000147	21.88948425842285
chr12	16345000	16350000	20.161415463000147	21.88948425842285
chr12	16350000	16355000	15.501616645142741	12.114764041748046
chr12	16350000	16355000	15.501616645142741	12.114764041748046
chr12	18250000	18255000	2.0411879619562736	2.89925122467041
chr12	18425000	18430000	1.158382092228114	1.0386660707855224
chr12	18750000	18755000	19.447894788624417	23.73530602783203
chr12	18750000	18755000	19.447894788624417	23.73530602783203
chr12	18750000	18755000	19.447894788624417	23.73530602783203
chr12	18750000	18755000	19.447894788624417	23.73530602783203
chr12	18755000	18760000	1.9179245749215101	1.4919877056884765
chr12	18815000	18820000	1.1292446332414572	1.242242301635742
chr12	18820000	18825000	3.7090313563266646	6.981407830200196
chr12	18820000	18825000	3.7090313563266646	6.981407830200196
chr12	21825000	21830000	4.3988222250679945	3.184976785583496
chr12	21890000	21895000	8.270133362672038	8.842456296081542
chr12	24355000	24360000	2.4946734126581216	4.180368823547363
chr12	24355000	24360000	2.4946734126581216	4.180368823547363
chr12	24355000	24360000	2.4946734126581216	4.180368823547363
chr12	24360000	24365000	2.9308695593147633	4.303504743804932
chr12	24375000	24380000	4.003619905275719	4.424875034179688
chr12	24500000	24505000	5.3640176029954	6.018810856933594
chr12	24500000	24505000	5.3640176029954	6.018810856933594
chr12	24530000	24535000	5.734914010591596	7.955090380859375
chr12	24530000	24535000	5.734914010591596	7.955090380859375
chr12	24530000	24535000	5.734914010591596	7.955090380859375
chr12	24535000	24540000	7.381371660064982	8.883414750061036
chr12	24535000	24540000	7.381371660064982	8.883414750061036
chr12	24535000	24540000	7.381371660064982	8.883414750061036
chr12	24535000	24540000	7.381371660064982	8.883414750061036
chr12	24535000	24540000	7.381371660064982	8.883414750061036
chr12	24560000	24565000	4.212488349329869	5.38640025390625
chr12	24560000	24565000	4.212488349329869	5.38640025390625
chr12	24595000	24600000	0.7231699930636681	0.8919968746185303
chr12	25245000	25250000	1.138452701290523	1.4285380560302734
chr12	25385000	25390000	5.626384416526723	3.8296607330322265
chr12	25775000	25780000	1.50356063209605	1.3152148837280273
chr12	25785000	25790000	3.1213404691607036	3.787196858139038
chr12	25785000	25790000	3.1213404691607036	3.787196858139038
chr12	25955000	25960000	2.764553282208309	2.4605472456359863
chr12	29085000	29090000	1.204091181047386	1.5445823648071288
chr12	29225000	29230000	10.14638635276723	14.916094361267094
chr12	29225000	29230000	10.14638635276723	14.916094361267094
chr12	29240000	29245000	10.826279525956483	12.511584029541016
chr12	29240000	29245000	10.826279525956483	12.511584029541016
chr12	29245000	29250000	3.39995763452833	3.8401959780883788
chr12	29285000	29290000	1.7142518018490802	1.8422908822631834
chr12	29285000	29290000	1.7142518018490802	1.8422908822631834
chr12	31525000	31530000	4.947912046856746	6.531472182617187
chr12	31535000	31540000	5.7354913840035415	5.548468427734375
chr12	31535000	31540000	5.7354913840035415	5.548468427734375
chr12	31590000	31595000	2.4468539361401143	2.0449707849121093
chr12	32755000	32760000	3.894882613764968	4.110407086181641
chr12	32915000	32920000	1.093954525443104	2.8735763333129882
chr12	45170000	45175000	1.5280786103150554	2.6497087280273437
chr12	45180000	45185000	2.337092702305874	2.8992227447509764
chr12	45185000	45190000	3.5986303878641572	6.00975185546875
chr12	45185000	45190000	3.5986303878641572	6.00975185546875
chr12	45185000	45190000	3.5986303878641572	6.00975185546875
chr12	45205000	45210000	5.575745649733499	4.976960546875
chr12	45210000	45215000	6.643089477310895	8.33005546875
chr12	45215000	45220000	17.068807053154206	19.47423173828125
chr12	45215000	45220000	17.068807053154206	19.47423173828125
chr12	45215000	45220000	17.068807053154206	19.47423173828125
chr12	45215000	45220000	17.068807053154206	19.47423173828125
chr12	45260000	45265000	14.509178738089586	13.235809375
chr12	45505000	45510000	0.7132815476176895	0.7167003204345703
chr12	45515000	45520000	0.8713599734867845	0.5268150970458985
chr12	46370000	46375000	7.233190311496057	6.284158728027344
chr12	46555000	46560000	11.065183829676547	11.512223374023437
chr12	48695000	48700000	2.5876507119152032	3.343687900543213
chr12	48710000	48715000	1.0629119678532966	1.3496027122497558
chr12	48765000	48770000	1.2711273148010824	1.3894033485412598
chr12	48785000	48790000	4.0294321500689065	2.4219053085327147
chr12	49060000	49065000	3.3057990570210967	3.159302072906494
chr12	49245000	49250000	1.7590571895421108	2.243018324279785
chr12	50000000	50005000	2.486468990318797	3.2902528550720214
chr12	50015000	50020000	6.2995359108042495	4.097989773864746
chr12	50145000	50150000	0.7778382720091632	0.6795628228759766
chr12	50155000	50160000	0.7881514303902599	0.8441203303527832
chr12	50220000	50225000	13.866328428464517	11.953304141845704
chr12	50240000	50245000	19.53566124507155	24.25042858947754
chr12	50330000	50335000	2.9189083982663733	3.913169114074708
chr12	50400000	50405000	6.025768157445604	6.444866702575683
chr12	52830000	52835000	18.52702432547596	22.100900438232422
chr12	52865000	52870000	1.1822252418090249	1.0169274609375
chr12	53015000	53020000	1.1122921161972474	1.1666357812500001
chr12	53025000	53030000	0.7761887100219726	0.9073958270263672
chr12	53045000	53050000	6.8890627558913184	4.456049675292968
chr12	53045000	53050000	6.8890627558913184	4.456049675292968
chr12	53070000	53075000	1.4246479111145591	1.129932039642334
chr12	53085000	53090000	1.0874443894716066	0.9804555264282225
chr12	53090000	53095000	1.7631900665283202	1.9350050415039062
chr12	53180000	53185000	9.505181131808557	11.026252321166991
chr12	53210000	53215000	0.610388457082588	0.7827548794555664
chr12	53285000	53290000	1.1322761315746843	0.9637536294555664
chr12	53435000	53440000	1.1045238138929707	1.3498341210937501
chr12	53500000	53505000	6.674467514351818	5.974958117065429
chr12	53980000	53985000	2.313508400091724	1.3818194668579102
chr12	53985000	53990000	4.059894231778439	2.920468843078613
chr12	54210000	54215000	0.8130512375590957	0.8054195811462402
chr12	54210000	54215000	0.8130512375590957	0.8054195811462402
chr12	54440000	54445000	3.9778937027690566	4.2306777371215825
chr12	54460000	54465000	6.3094902209700825	6.863511036071777
chr12	54525000	54530000	0.9613981510911033	0.8664665647125245
chr12	54530000	54535000	0.8999233682222455	0.6545243383026124
chr12	54535000	54540000	4.058629877422012	4.904016549377441
chr12	54535000	54540000	4.058629877422012	4.904016549377441
chr12	54545000	54550000	1.032985110502154	0.6874362033843994
chr12	54560000	54565000	3.245657803744022	4.095152307128906
chr12	54560000	54565000	3.245657803744022	4.095152307128906
chr12	54560000	54565000	3.245657803744022	4.095152307128906
chr12	54560000	54565000	3.245657803744022	4.095152307128906
chr12	54585000	54590000	4.988309894198124	9.027883799133301
chr12	56005000	56010000	6.762970654468001	5.036155338287354
chr12	56040000	56045000	3.444084962819892	2.9391678924560547
chr12	56125000	56130000	3.62101058235525	3.279283271789551
chr12	56125000	56130000	3.62101058235525	3.279283271789551
chr12	56130000	56135000	1.083829006672797	1.3711674407958985
chr12	56140000	56145000	1.0144877596846251	1.2779614479064942
chr12	56145000	56150000	7.208684085510825	11.472427459716798
chr12	56155000	56160000	5.475170552590629	4.5297460422515865
chr12	56270000	56275000	1.9002082969023801	1.148573405456543
chr12	56280000	56285000	4.231976016377956	5.079572972106933
chr12	56520000	56525000	3.037338857832579	2.836265319671631
chr12	56555000	56560000	0.9989798656998393	0.748135654296875
chr12	56565000	56570000	7.52315478618301	7.541626403198243
chr12	56565000	56570000	7.52315478618301	7.541626403198243
chr12	56655000	56660000	1.0743514268536434	0.7875597177124024
chr12	56680000	56685000	1.3284646279023073	1.2686702615356447
chr12	57125000	57130000	8.208081264602804	4.915595686645507
chr12	57125000	57130000	8.208081264602804	4.915595686645507
chr12	57125000	57130000	8.208081264602804	4.915595686645507
chr12	57125000	57130000	8.208081264602804	4.915595686645507
chr12	57160000	57165000	1.88213192686277	1.0000226741027833
chr12	57170000	57175000	2.8870146336065274	1.5257097731018066
chr12	57175000	57180000	1.6439519153060198	1.148631240234375
chr12	57180000	57185000	1.7570793489545307	1.0078093351745605
chr12	57400000	57405000	0.6226256363913277	0.7995143879699708
chr12	57410000	57415000	0.9715975350353204	0.7118375579833984
chr12	57845000	57850000	8.846383368319218	6.088194373779297
chr12	57850000	57855000	5.432903250549886	5.272035643005371
chr12	57890000	57895000	9.532310756790304	7.393741555175782
chr12	57890000	57895000	9.532310756790304	7.393741555175782
chr12	58415000	58420000	1.8262416537561148	1.489035315093994
chr12	58485000	58490000	2.3355245846472057	1.8664611166381837
chr12	64545000	64550000	0.6620930217707268	0.7169897109985351
chr2	1680000	1685000	1.7223647656877463	2.091631411743164
chr2	1700000	1705000	1.6042029335663697	1.308933868408203
chr2	1730000	1735000	13.805400240775134	17.35770770263672
chr2	1740000	1745000	3.363038915159992	3.2048917358398437
chr2	3575000	3580000	2.672990402079074	1.8997201400756836
chr2	3585000	3590000	1.8172984008789062	2.11102504196167
chr2	9190000	9195000	6.990500630886755	5.285408569335938
chr2	9405000	9410000	10.105274612683449	12.174305934448242
chr2	10005000	10010000	3.51086527555947	5.040062951660156
chr2	10040000	10045000	2.440783943760952	3.0532145057678224
chr2	11345000	11350000	9.48976323875356	9.953688618164062
chr2	11345000	11350000	9.48976323875356	9.953688618164062
chr2	11345000	11350000	9.48976323875356	9.953688618164062
chr2	11345000	11350000	9.48976323875356	9.953688618164062
chr2	11405000	11410000	0.9315874497458199	1.6510165304565432
chr2	11410000	11415000	1.2258233242141867	0.9690507406616211
chr2	11415000	11420000	3.059597491169867	2.7345200564575194
chr2	11415000	11420000	3.059597491169867	2.7345200564575194
chr2	11420000	11425000	6.156725200788552	7.839770403442382
chr2	11445000	11450000	2.5399420763247478	3.269441264038086
chr2	11685000	11690000	15.312748158905881	15.1772105557251
chr2	11685000	11690000	15.312748158905881	15.1772105557251
chr2	11690000	11695000	5.865904644033842	5.829186083374023
chr2	11740000	11745000	8.54583595512604	6.691542663726807
chr2	11745000	11750000	7.875004282842618	6.792275266113282
chr2	11775000	11780000	1.6253282180928739	1.0151905737304687
chr2	19965000	19970000	0.8104705492536598	0.8718214707946778
chr2	19975000	19980000	0.7566822783282985	0.8831681312561035
chr2	20050000	20055000	7.200969589632693	6.0483378548431395
chr2	20070000	20075000	9.123575372143325	8.280442359619139
chr2	20090000	20095000	4.748896874101586	4.757810344543456
chr2	20090000	20095000	4.748896874101586	4.757810344543456
chr2	20400000	20405000	2.724961263153932	7.284529146118164
chr2	20445000	20450000	5.665298389242297	6.804432453613281
chr2	20590000	20595000	5.988422047951956	8.81096436126709
chr2	20595000	20600000	3.208732006607769	3.1858739556884763
chr2	20975000	20980000	1.2064266960928374	0.7757499641418457
chr2	20985000	20990000	1.6878966532199184	1.7975410278320312
chr2	23840000	23845000	1.0578016715361693	0.8290390904235839
chr2	23850000	23855000	0.8351636792049231	1.07562963973999
chr2	25815000	25820000	5.911862715391355	6.180414758911133
chr2	25825000	25830000	5.5409462872371495	4.7295305303955075
chr2	25825000	25830000	5.5409462872371495	4.7295305303955075
chr2	25835000	25840000	1.369097232084185	1.2436897335815429
chr2	26200000	26205000	0.7114963300188011	0.7646344989013673
chr2	26210000	26215000	1.1633428939106307	0.8453360079956055
chr2	26235000	26240000	5.32079484338493	6.200158191833496
chr2	26240000	26245000	9.68986143582068	19.46879431640625
chr2	26240000	26245000	9.68986143582068	19.46879431640625
chr2	26240000	26245000	9.68986143582068	19.46879431640625
chr2	26240000	26245000	9.68986143582068	19.46879431640625
chr2	26240000	26245000	9.68986143582068	19.46879431640625
chr2	26245000	26250000	4.511744813038478	6.521224829711914
chr2	26255000	26260000	4.2251113363390775	6.561228820800781
chr2	26255000	26260000	4.2251113363390775	6.561228820800781
chr2	26265000	26270000	1.5793673237167787	2.8793078549194333
chr2	26270000	26275000	9.020155341888142	17.61451796875
chr2	26270000	26275000	9.020155341888142	17.61451796875
chr2	26270000	26275000	9.020155341888142	17.61451796875
chr2	26275000	26280000	4.126111278954622	4.438393290710449
chr2	26275000	26280000	4.126111278954622	4.438393290710449
chr2	26275000	26280000	4.126111278954622	4.438393290710449
chr2	26285000	26290000	1.0787753315292787	0.969340328063965
chr2	26300000	26305000	2.1596289194837905	3.593172229003906
chr2	26305000	26310000	2.414148482107002	3.067340453491211
chr2	26345000	26350000	3.548452051693925	3.808761036682129
chr2	26605000	26610000	0.9275828176337982	0.6280101446533203
chr2	26740000	26745000	1.2799704122097693	1.5283438671875
chr2	26970000	26975000	2.2637248087945387	2.122834724731445
chr2	26990000	26995000	1.4552842510472948	1.4149914735412599
chr2	27005000	27010000	2.341373516902745	2.8401726135253904
chr2	27015000	27020000	7.280068561076227	10.627030427246092
chr2	27035000	27040000	0.7552861360068633	0.5710444473266602
chr2	27045000	27050000	1.3669021201445677	0.9689926586914064
chr2	27125000	27130000	3.2668423413998613	4.16925336730957
chr2	27125000	27130000	3.2668423413998613	4.16925336730957
chr2	27125000	27130000	3.2668423413998613	4.16925336730957
chr2	27130000	27135000	2.18741007673317	1.844491195678711
chr2	27170000	27175000	5.292891698306074	4.017518603515625
chr2	27185000	27190000	7.549686367826373	8.886222994995117
chr2	27185000	27190000	7.549686367826373	8.886222994995117
chr2	27190000	27195000	1.5215515952422243	1.6468486029052731
chr2	29080000	29085000	6.202922961596907	7.035537081451416
chr2	29095000	29100000	1.4821689135970357	2.1642851852416993
chr2	29515000	29520000	7.0186377983877595	7.538298380889892
chr2	29525000	29530000	1.0878274754889656	0.8820102065277099
chr2	30375000	30380000	0.769361574804003	1.2228773948669434
chr2	30400000	30405000	2.5787067606988354	1.8669532376098632
chr2	31950000	31955000	1.2899061257620839	0.8664662590026856
chr2	31960000	31965000	1.1987680496358426	0.7048904098510742
chr2	36370000	36375000	2.412971486000703	3.6434215034484865
chr2	36370000	36375000	2.412971486000703	3.6434215034484865
chr2	36450000	36455000	4.43217439409773	4.605295703125
chr2	36450000	36455000	4.43217439409773	4.605295703125
chr2	36455000	36460000	1.4822027627820167	1.445558544921875
chr2	36485000	36490000	2.894025128344955	2.701811319732666
chr2	37325000	37330000	3.2782050400778515	2.9661749673461912
chr2	37345000	37350000	1.8206220486364633	4.655805435791016
chr2	38150000	38155000	2.607824012713566	1.7436721520996097
chr2	38160000	38165000	1.890968856440749	1.441042682800293
chr2	39070000	39075000	1.3575771798677536	1.1028384118652343
chr2	39120000	39125000	9.00408211179359	6.2852004296874995
chr2	39125000	39130000	20.629015144248317	14.205961958007814
chr2	39125000	39130000	20.629015144248317	14.205961958007814
chr2	39125000	39130000	20.629015144248317	14.205961958007814
chr2	39135000	39140000	3.6402110383506137	3.509286455078125
chr2	39150000	39155000	6.2510846575300265	5.190581107788086
chr2	39155000	39160000	21.146111896037166	17.643118090820312
chr2	39155000	39160000	21.146111896037166	17.643118090820312
chr2	39155000	39160000	21.146111896037166	17.643118090820312
chr2	39155000	39160000	21.146111896037166	17.643118090820312
chr2	39225000	39230000	2.6557293207186405	1.701324580078125
chr2	39395000	39400000	1.5168181306357695	1.3011761450195312
chr2	39405000	39410000	2.3356210543338385	2.015793129272461
chr2	39420000	39425000	1.647732047392943	1.1754350616455078
chr2	39430000	39435000	2.295841814101745	2.0094251025390624
chr2	41860000	41865000	2.2636334312367663	2.475309471130371
chr2	41875000	41880000	3.9193520431375948	2.280069492340088
chr2	41875000	41880000	3.9193520431375948	2.280069492340088
chr2	41880000	41885000	7.904722541709258	4.657976902770996
chr2	41880000	41885000	7.904722541709258	4.657976902770996
chr2	41880000	41885000	7.904722541709258	4.657976902770996
chr2	41880000	41885000	7.904722541709258	4.657976902770996
chr2	41880000	41885000	7.904722541709258	4.657976902770996
chr2	41930000	41935000	7.254694272506572	8.978299700927735
chr2	41930000	41935000	7.254694272506572	8.978299700927735
chr2	41930000	41935000	7.254694272506572	8.978299700927735
chr2	41930000	41935000	7.254694272506572	8.978299700927735
chr2	41930000	41935000	7.254694272506572	8.978299700927735
chr2	41930000	41935000	7.254694272506572	8.978299700927735
chr2	41960000	41965000	6.731217311281578	4.949461464691162
chr2	41960000	41965000	6.731217311281578	4.949461464691162
chr2	41960000	41965000	6.731217311281578	4.949461464691162
chr2	41960000	41965000	6.731217311281578	4.949461464691162
chr2	41960000	41965000	6.731217311281578	4.949461464691162
chr2	41965000	41970000	7.250109365530995	7.134444532775879
chr2	41965000	41970000	7.250109365530995	7.134444532775879
chr2	41965000	41970000	7.250109365530995	7.134444532775879
chr2	41965000	41970000	7.250109365530995	7.134444532775879
chr2	41965000	41970000	7.250109365530995	7.134444532775879
chr2	41965000	41970000	7.250109365530995	7.134444532775879
chr2	42045000	42050000	2.2282894298517815	1.3263011260986328
chr2	42045000	42050000	2.2282894298517815	1.3263011260986328
chr2	42045000	42050000	2.2282894298517815	1.3263011260986328
chr2	42050000	42055000	2.6133542660151687	1.7329911754608154
chr2	42050000	42055000	2.6133542660151687	1.7329911754608154
chr2	42050000	42055000	2.6133542660151687	1.7329911754608154
chr2	42055000	42060000	1.0475877291385258	0.7083059574127197
chr2	42060000	42065000	2.5034250905830167	0.9698322242736817
chr2	42060000	42065000	2.5034250905830167	0.9698322242736817
chr2	43140000	43145000	7.707025675436714	6.887507344970704
chr2	43140000	43145000	7.707025675436714	6.887507344970704
chr2	43220000	43225000	8.802593098121713	7.384103178710937
chr2	43225000	43230000	8.761915940215209	6.017102623901367
chr2	43315000	43320000	1.1875305174640405	0.8155215286254883
chr2	43345000	43350000	7.164419042512412	4.837153178710937
chr2	43425000	43430000	3.141995360529534	2.7749867874145506
chr2	43480000	43485000	2.100992105986693	1.6973879409790038
chr2	44080000	44085000	11.878321722982532	13.506859052734377
chr2	44170000	44175000	4.703685974064052	5.893850119018555
chr2	46295000	46300000	5.395911763128833	5.151216131591797
chr2	46375000	46380000	2.1836753437363097	3.017322135925293
chr2	48110000	48115000	8.117632745988793	10.510697132873535
chr2	48110000	48115000	8.117632745988793	10.510697132873535
chr2	48125000	48130000	3.0873801615777414	3.9590773223876954
chr2	48170000	48175000	2.449788736674942	3.7652844345092773
chr2	48170000	48175000	2.449788736674942	3.7652844345092773
chr2	48180000	48185000	2.609810352874471	2.40931364440918
chr2	48390000	48395000	3.7274057025659864	4.509918354797363
chr2	48400000	48405000	1.2380612364581813	1.0993650352478028
chr2	48410000	48415000	6.083888579466633	5.954608415985107
chr2	48410000	48415000	6.083888579466633	5.954608415985107
