#'chr'	'start'	'end'	'MED1_white'	'MED1_brite'
chr16	66280000	66285000	0.522576949189088	0.5682080837249756
chr16	66315000	66320000	1.9089195314781688	4.120884654998779
chr16	66315000	66320000	1.9089195314781688	4.120884654998779
chr16	66405000	66410000	1.1054445604556076	0.9715688686370849
chr16	66405000	66410000	1.1054445604556076	0.9715688686370849
chr16	66405000	66410000	1.1054445604556076	0.9715688686370849
chr16	66410000	66415000	1.130160823187427	0.6699527095794677
chr16	66410000	66415000	1.130160823187427	0.6699527095794677
chr16	66410000	66415000	1.130160823187427	0.6699527095794677
chr16	66420000	66425000	0.48668237875109516	0.49975068435668946
chr16	66500000	66505000	8.680121249817464	7.0426852325439455
chr16	66500000	66505000	8.680121249817464	7.0426852325439455
chr16	66500000	66505000	8.680121249817464	7.0426852325439455
chr16	66510000	66515000	7.3547920811733345	7.338079653930664
chr16	66510000	66515000	7.3547920811733345	7.338079653930664
chr16	66515000	66520000	7.153175932754089	6.175177891540527
chr16	66515000	66520000	7.153175932754089	6.175177891540527
chr16	66515000	66520000	7.153175932754089	6.175177891540527
chr16	66515000	66520000	7.153175932754089	6.175177891540527
chr16	66515000	66520000	7.153175932754089	6.175177891540527
chr16	66515000	66520000	7.153175932754089	6.175177891540527
chr16	66520000	66525000	1.6371834157783294	1.632693622970581
chr16	66530000	66535000	2.129207936623832	1.313854411315918
chr16	66540000	66545000	0.7811286457953052	0.7502774574279785
chr16	66545000	66550000	2.0040220035731235	1.6447066818237304
chr16	66550000	66555000	3.062939892806294	2.3946954856872558
chr16	66550000	66555000	3.062939892806294	2.3946954856872558
chr16	66550000	66555000	3.062939892806294	2.3946954856872558
chr16	66565000	66570000	1.2129827502099153	1.4394795890808105
chr16	66580000	66585000	4.288033397068487	4.655805956268311
chr16	66580000	66585000	4.288033397068487	4.655805956268311
chr16	66580000	66585000	4.288033397068487	4.655805956268311
chr16	66600000	66605000	1.5670674298152747	1.2378716121673583
chr16	66600000	66605000	1.5670674298152747	1.2378716121673583
chr16	66600000	66605000	1.5670674298152747	1.2378716121673583
chr16	66600000	66605000	1.5670674298152747	1.2378716121673583
chr16	66600000	66605000	1.5670674298152747	1.2378716121673583
chr16	66890000	66895000	1.3237023547021027	1.0297503997802735
chr16	66895000	66900000	1.8335334627811037	2.4560604309082033
chr16	66895000	66900000	1.8335334627811037	2.4560604309082033
chr16	66895000	66900000	1.8335334627811037	2.4560604309082033
chr16	66895000	66900000	1.8335334627811037	2.4560604309082033
chr16	66900000	66905000	1.2866524028457214	1.3141440383911134
chr16	66900000	66905000	1.2866524028457214	1.3141440383911134
chr16	66920000	66925000	1.7213540340245326	1.6674289840698242
chr16	66925000	66930000	1.0940148617753358	1.1639144470214844
chr16	66930000	66935000	1.7412743631808556	1.5737891311645509
chr16	66930000	66935000	1.7412743631808556	1.5737891311645509
chr16	66930000	66935000	1.7412743631808556	1.5737891311645509
chr16	66935000	66940000	2.2585999120409244	3.3399240921020508
chr16	66935000	66940000	2.2585999120409244	3.3399240921020508
chr16	66950000	66955000	1.4996061023747809	1.6949275482177735
chr16	66950000	66955000	1.4996061023747809	1.6949275482177735
chr16	66975000	66980000	1.0076199085271247	0.8075904129028321
chr16	66975000	66980000	1.0076199085271247	0.8075904129028321
chr16	66980000	66985000	0.9084318448360835	0.6300072723388672
chr16	66980000	66985000	0.9084318448360835	0.6300072723388672
chr16	66980000	66985000	0.9084318448360835	0.6300072723388672
chr16	67010000	67015000	1.6689680286443123	0.8973229064941406
chr16	67020000	67025000	0.7562144022433557	0.9712794563293458
chr16	67020000	67025000	0.7562144022433557	0.9712794563293458
chr16	67025000	67030000	1.7926156587689839	1.7874096710205079
chr16	67030000	67035000	1.5722554708035192	1.3545239334106445
chr16	67090000	67095000	0.8093644348144531	0.7588166065216064
chr16	67100000	67105000	1.0474595705406688	1.3135650329589843
chr16	67100000	67105000	1.0474595705406688	1.3135650329589843
chr16	67100000	67105000	1.0474595705406688	1.3135650329589843
chr16	67105000	67110000	2.0012034953179763	1.4428087028503418
chr16	67105000	67110000	2.0012034953179763	1.4428087028503418
chr16	67105000	67110000	2.0012034953179763	1.4428087028503418
chr16	67115000	67120000	0.9530580318843093	0.8184451240539551
chr16	67125000	67130000	0.5403499783810054	0.8304578716278076
chr16	67150000	67155000	1.746882428948233	1.3546682983398437
chr16	67170000	67175000	4.912491547714661	3.2167590423583983
chr16	67170000	67175000	4.912491547714661	3.2167590423583983
chr16	67180000	67185000	3.4857439067519715	3.2296401420593264
chr16	67180000	67185000	3.4857439067519715	3.2296401420593264
chr16	67230000	67235000	0.8374553697247371	0.5606820617675782
chr16	67240000	67245000	3.8855229702102805	1.9552959579467772
chr16	67260000	67265000	1.1584642291773146	1.0500124332427978
chr16	67265000	67270000	1.445329150732878	0.9737399364471435
chr16	67275000	67280000	2.52312252984448	2.5094658645629884
chr16	67275000	67280000	2.52312252984448	2.5094658645629884
chr16	67425000	67430000	0.8764247320157345	0.97758973487854
chr16	67430000	67435000	0.5816886130074473	0.602595442352295
chr16	67430000	67435000	0.5816886130074473	0.602595442352295
chr16	67430000	67435000	0.5816886130074473	0.602595442352295
chr16	67440000	67445000	1.9977851366274826	1.950085907211304
chr16	67440000	67445000	1.9977851366274826	1.950085907211304
chr16	67445000	67450000	2.2046133360105142	3.23331633972168
chr16	67455000	67460000	2.039708600252811	1.7062457038116456
chr16	67460000	67465000	1.207103593544648	0.8555247714996338
chr16	67475000	67480000	1.3733713078864267	1.729286428222656
chr16	67490000	67495000	1.1876477898428373	1.7327603396606446
chr16	67495000	67500000	0.8130871554650992	0.8471884117889406
chr16	67495000	67500000	0.8130871554650992	0.8471884117889406
chr16	67505000	67510000	0.5919963589962397	0.6562033486175538
chr16	67510000	67515000	0.7448088893426913	0.7778341983795166
chr16	67515000	67520000	1.0270902214834623	1.0142931214904785
chr16	67515000	67520000	1.0270902214834623	1.0142931214904785
chr16	67520000	67525000	1.9126814755448671	2.1351369567871092
chr16	67525000	67530000	1.6830714383989849	1.1938156843566894
chr16	67525000	67530000	1.6830714383989849	1.1938156843566894
chr16	67560000	67565000	3.828992526787018	3.936846323547363
chr16	67560000	67565000	3.828992526787018	3.936846323547363
chr16	67560000	67565000	3.828992526787018	3.936846323547363
chr16	67560000	67565000	3.828992526787018	3.936846323547363
chr16	67560000	67565000	3.828992526787018	3.936846323547363
chr16	67560000	67565000	3.828992526787018	3.936846323547363
chr16	67560000	67565000	3.828992526787018	3.936846323547363
chr16	67560000	67565000	3.828992526787018	3.936846323547363
chr16	67560000	67565000	3.828992526787018	3.936846323547363
chr16	67560000	67565000	3.828992526787018	3.936846323547363
chr16	67560000	67565000	3.828992526787018	3.936846323547363
chr16	67560000	67565000	3.828992526787018	3.936846323547363
chr16	67570000	67575000	0.8942653407016647	0.8512408305358886
chr16	67595000	67600000	2.4234417502144785	2.3748092515563965
chr16	67595000	67600000	2.4234417502144785	2.3748092515563965
chr16	67600000	67605000	1.5143038561669466	1.7423993872070314
chr16	67605000	67610000	0.7787498734803958	0.8978730029296875
chr16	67610000	67615000	0.6042480674101928	0.7468038815307617
chr16	67625000	67630000	0.5855806386216779	0.8031327912902831
chr16	67630000	67635000	0.8184058048426548	1.1055308329772948
chr16	67635000	67640000	0.7404379296418663	0.5789178764343261
chr16	67640000	67645000	1.6197482207966742	1.4648657064056396
chr16	67645000	67650000	0.46968763610269426	0.4453036089324951
chr16	67650000	67655000	0.6165819630275263	0.6862493386840821
chr16	67660000	67665000	1.285230609073817	1.1143300534057616
chr16	67660000	67665000	1.285230609073817	1.1143300534057616
chr16	67665000	67670000	1.9336596712771978	1.3906774977874756
chr16	67665000	67670000	1.9336596712771978	1.3906774977874756
chr16	67665000	67670000	1.9336596712771978	1.3906774977874756
chr16	67665000	67670000	1.9336596712771978	1.3906774977874756
chr16	67670000	67675000	4.706813956059251	3.553718602371216
chr16	67675000	67680000	3.279539341322284	3.6654789941406247
chr16	67785000	67790000	1.0421170273254965	1.2179857119750976
chr16	67800000	67805000	0.8061735311632958	1.021848110961914
chr16	67800000	67805000	0.8061735311632958	1.021848110961914
chr16	67805000	67810000	3.2777789359119454	2.1804379464721677
chr16	67990000	67995000	0.6926400323315202	0.7870101964569092
chr16	68020000	68025000	1.9577086153119525	2.2933554470825195
chr16	68060000	68065000	2.056384212771977	1.064716959838867
chr16	68065000	68070000	2.429919387047313	2.6154074868774417
chr16	68070000	68075000	3.099540613705644	3.770668576812744
chr16	68080000	68085000	2.823998264091706	2.0967259107971192
chr16	68080000	68085000	2.823998264091706	2.0967259107971192
chr16	68085000	68090000	2.610488775463639	2.2972054504394532
chr16	68085000	68090000	2.610488775463639	2.2972054504394532
chr16	68085000	68090000	2.610488775463639	2.2972054504394532
chr16	68085000	68090000	2.610488775463639	2.2972054504394532
chr16	68090000	68095000	2.1138034497982985	1.8287445407104492
chr16	68095000	68100000	0.9138277641510296	0.8513567015075684
chr16	68095000	68100000	0.9138277641510296	0.8513567015075684
chr16	68095000	68100000	0.9138277641510296	0.8513567015075684
chr16	68105000	68110000	0.8807033757575203	1.0713743482971192
chr16	68110000	68115000	2.057714047669027	1.965427392578125
chr16	68115000	68120000	1.0430308242370034	1.0034095887756347
chr16	68120000	68125000	1.054184960595247	0.876395011291504
chr16	68125000	68130000	0.7941249655465099	1.3309905128479005
chr16	68125000	68130000	0.7941249655465099	1.3309905128479005
chr16	68130000	68135000	1.1014126586914061	1.684391287384033
chr16	68135000	68140000	0.9738384018372153	0.6230023487854004
chr16	68140000	68145000	0.9351735691534024	0.9699475880432128
chr16	68195000	68200000	3.4497327340099297	3.984983675537109
chr16	68200000	68205000	3.4284252418589363	4.35201814300537
chr16	68200000	68205000	3.4284252418589363	4.35201814300537
chr16	68200000	68205000	3.4284252418589363	4.35201814300537
chr16	68215000	68220000	1.1446848516446406	0.906759246520996
chr16	68225000	68230000	1.1710153660284024	1.6733048640441894
chr16	68225000	68230000	1.1710153660284024	1.6733048640441894
chr16	68225000	68230000	1.1710153660284024	1.6733048640441894
chr16	68225000	68230000	1.1710153660284024	1.6733048640441894
chr16	68235000	68240000	2.155185294520298	2.135426266479492
chr16	68235000	68240000	2.155185294520298	2.135426266479492
chr16	68235000	68240000	2.155185294520298	2.135426266479492
chr16	68240000	68245000	1.2685842253212616	1.1225509371948243
chr16	68245000	68250000	1.0293433217271466	1.3608048390197753
chr16	68245000	68250000	1.0293433217271466	1.3608048390197753
chr16	68250000	68255000	0.9287481176643729	0.5460930450439453
chr16	68255000	68260000	7.254296277482933	5.495672175064087
chr16	68255000	68260000	7.254296277482933	5.495672175064087
chr16	68255000	68260000	7.254296277482933	5.495672175064087
chr16	68255000	68260000	7.254296277482933	5.495672175064087
chr16	68260000	68265000	4.448523419702833	2.806566890945435
chr16	68260000	68265000	4.448523419702833	2.806566890945435
chr16	68260000	68265000	4.448523419702833	2.806566890945435
chr16	68260000	68265000	4.448523419702833	2.806566890945435
chr16	68260000	68265000	4.448523419702833	2.806566890945435
chr16	68260000	68265000	4.448523419702833	2.806566890945435
chr16	68260000	68265000	4.448523419702833	2.806566890945435
chr16	68265000	68270000	9.31322437755549	10.49807566986084
chr16	68265000	68270000	9.31322437755549	10.49807566986084
chr16	68265000	68270000	9.31322437755549	10.49807566986084
chr16	68265000	68270000	9.31322437755549	10.49807566986084
chr16	68265000	68270000	9.31322437755549	10.49807566986084
chr16	68295000	68300000	3.635229303035558	4.256033082885742
chr16	68300000	68305000	2.14887131108079	1.6609159426879883
chr16	68300000	68305000	2.14887131108079	1.6609159426879883
chr16	68305000	68310000	1.0901226940119377	1.172424641418457
chr16	68310000	68315000	2.7368699104665595	2.1455001737213135
chr16	68310000	68315000	2.7368699104665595	2.1455001737213135
chr16	68310000	68315000	2.7368699104665595	2.1455001737213135
chr16	68310000	68315000	2.7368699104665595	2.1455001737213135
chr16	68320000	68325000	0.6727251172787675	0.5974431896972656
chr16	68320000	68325000	0.6727251172787675	0.5974431896972656
chr16	68325000	68330000	1.1288119358526212	1.0796241479492188
chr16	68325000	68330000	1.1288119358526212	1.0796241479492188
chr16	68325000	68330000	1.1288119358526212	1.0796241479492188
chr16	68325000	68330000	1.1288119358526212	1.0796241479492188
chr16	68330000	68335000	3.997465425808631	7.565711465911866
chr16	68330000	68335000	3.997465425808631	7.565711465911866
chr16	68330000	68335000	3.997465425808631	7.565711465911866
chr16	68330000	68335000	3.997465425808631	7.565711465911866
chr16	68330000	68335000	3.997465425808631	7.565711465911866
chr16	68330000	68335000	3.997465425808631	7.565711465911866
chr16	68330000	68335000	3.997465425808631	7.565711465911866
chr16	68335000	68340000	0.8422225004107038	0.6835284104919434
chr16	68700000	68705000	0.8108391740745473	0.6645977223968506
chr16	68820000	68825000	1.498612033965209	1.1407001538085937
chr16	68830000	68835000	0.8939112623838621	1.0649196332550048
chr16	68840000	68845000	3.3121020926502265	1.9536457879638671
chr16	68900000	68905000	1.7545889393458856	3.126563800201416
chr16	68900000	68905000	1.7545889393458856	3.126563800201416
chr16	69110000	69115000	0.6364982133740577	0.8233950331115722
chr16	69130000	69135000	2.387509012553848	1.4178861572265624
chr16	69140000	69145000	5.236004868608992	4.026261086425782
chr16	69140000	69145000	5.236004868608992	4.026261086425782
chr16	69140000	69145000	5.236004868608992	4.026261086425782
chr16	69145000	69150000	2.734354654700734	2.1999467880249024
chr16	69145000	69150000	2.734354654700734	2.1999467880249024
chr16	69145000	69150000	2.734354654700734	2.1999467880249024
chr16	69150000	69155000	0.872452972041335	0.9539987905883789
chr16	69150000	69155000	0.872452972041335	0.9539987905883789
chr16	69150000	69155000	0.872452972041335	0.9539987905883789
chr16	69150000	69155000	0.872452972041335	0.9539987905883789
chr16	69150000	69155000	0.872452972041335	0.9539987905883789
chr16	69155000	69160000	0.9072172534407856	0.9546358436584472
chr16	69155000	69160000	0.9072172534407856	0.9546358436584472
chr16	69160000	69165000	0.6697684425995729	0.7273523893737792
chr16	69165000	69170000	0.9641299536874361	0.7862284408569336
chr16	69165000	69170000	0.9641299536874361	0.7862284408569336
chr16	69165000	69170000	0.9641299536874361	0.7862284408569336
chr16	69170000	69175000	3.659689709073361	3.543615284118652
chr16	69170000	69175000	3.659689709073361	3.543615284118652
chr16	69170000	69175000	3.659689709073361	3.543615284118652
chr16	69170000	69175000	3.659689709073361	3.543615284118652
chr16	69170000	69175000	3.659689709073361	3.543615284118652
chr16	69170000	69175000	3.659689709073361	3.543615284118652
chr16	69170000	69175000	3.659689709073361	3.543615284118652
chr16	69170000	69175000	3.659689709073361	3.543615284118652
chr16	69170000	69175000	3.659689709073361	3.543615284118652
chr16	69170000	69175000	3.659689709073361	3.543615284118652
chr16	69170000	69175000	3.659689709073361	3.543615284118652
chr16	69170000	69175000	3.659689709073361	3.543615284118652
chr16	69170000	69175000	3.659689709073361	3.543615284118652
chr16	69170000	69175000	3.659689709073361	3.543615284118652
chr16	69175000	69180000	5.438249792366384	3.7733322271728515
chr16	69175000	69180000	5.438249792366384	3.7733322271728515
chr16	69175000	69180000	5.438249792366384	3.7733322271728515
chr16	69175000	69180000	5.438249792366384	3.7733322271728515
chr16	69175000	69180000	5.438249792366384	3.7733322271728515
chr16	69175000	69180000	5.438249792366384	3.7733322271728515
chr16	69180000	69185000	5.090018313056731	2.710089530029297
chr16	69180000	69185000	5.090018313056731	2.710089530029297
chr16	69180000	69185000	5.090018313056731	2.710089530029297
chr16	69180000	69185000	5.090018313056731	2.710089530029297
chr16	69180000	69185000	5.090018313056731	2.710089530029297
chr16	69185000	69190000	4.6002188388717515	2.9557248925781248
chr16	69185000	69190000	4.6002188388717515	2.9557248925781248
chr16	69185000	69190000	4.6002188388717515	2.9557248925781248
chr16	69185000	69190000	4.6002188388717515	2.9557248925781248
chr16	69185000	69190000	4.6002188388717515	2.9557248925781248
chr16	69185000	69190000	4.6002188388717515	2.9557248925781248
chr16	69185000	69190000	4.6002188388717515	2.9557248925781248
chr16	69185000	69190000	4.6002188388717515	2.9557248925781248
chr16	69190000	69195000	2.5758140200606015	2.173895747680664
chr16	69190000	69195000	2.5758140200606015	2.173895747680664
chr16	69190000	69195000	2.5758140200606015	2.173895747680664
chr16	69190000	69195000	2.5758140200606015	2.173895747680664
chr16	69195000	69200000	2.954142356459003	2.2828481176757816
chr16	69195000	69200000	2.954142356459003	2.2828481176757816
chr16	69200000	69205000	2.8850362228250948	2.7316264123535157
chr16	69200000	69205000	2.8850362228250948	2.7316264123535157
chr16	69250000	69255000	1.4457678997004144	1.1073545420074462
chr16	69250000	69255000	1.4457678997004144	1.1073545420074462
chr16	69255000	69260000	1.7616410947425343	1.1554623126220704
chr16	69255000	69260000	1.7616410947425343	1.1554623126220704
chr16	69255000	69260000	1.7616410947425343	1.1554623126220704
chr16	69260000	69265000	1.2672352015985506	1.1714407487487792
chr16	69265000	69270000	1.4876153542777086	1.2835195765686034
chr16	69270000	69275000	2.5950321651850907	2.1736640283203124
chr16	69270000	69275000	2.5950321651850907	2.1736640283203124
chr16	69270000	69275000	2.5950321651850907	2.1736640283203124
chr16	69270000	69275000	2.5950321651850907	2.1736640283203124
chr16	69270000	69275000	2.5950321651850907	2.1736640283203124
chr16	69275000	69280000	7.39435127289674	5.933159498291015
chr16	69275000	69280000	7.39435127289674	5.933159498291015
chr16	69275000	69280000	7.39435127289674	5.933159498291015
chr16	69275000	69280000	7.39435127289674	5.933159498291015
chr16	69275000	69280000	7.39435127289674	5.933159498291015
chr16	69275000	69280000	7.39435127289674	5.933159498291015
chr16	69275000	69280000	7.39435127289674	5.933159498291015
chr16	69275000	69280000	7.39435127289674	5.933159498291015
chr16	69275000	69280000	7.39435127289674	5.933159498291015
chr16	69280000	69285000	1.3113587620815383	1.0340055320739747
chr16	69280000	69285000	1.3113587620815383	1.0340055320739747
chr16	69280000	69285000	1.3113587620815383	1.0340055320739747
chr16	69280000	69285000	1.3113587620815383	1.0340055320739747
chr16	69280000	69285000	1.3113587620815383	1.0340055320739747
chr16	69280000	69285000	1.3113587620815383	1.0340055320739747
chr16	69280000	69285000	1.3113587620815383	1.0340055320739747
chr16	69285000	69290000	2.4179981096784644	2.5558078199768066
chr16	69285000	69290000	2.4179981096784644	2.5558078199768066
chr16	69285000	69290000	2.4179981096784644	2.5558078199768066
chr16	69285000	69290000	2.4179981096784644	2.5558078199768066
chr16	69285000	69290000	2.4179981096784644	2.5558078199768066
chr16	69290000	69295000	1.1958588656416562	1.0507362762451171
chr16	69290000	69295000	1.1958588656416562	1.0507362762451171
chr16	69290000	69295000	1.1958588656416562	1.0507362762451171
chr16	69295000	69300000	0.7769366911843558	0.8420938903808594
chr16	69295000	69300000	0.7769366911843558	0.8420938903808594
chr16	69305000	69310000	1.3381100439624252	1.0761505577087402
chr16	69305000	69310000	1.3381100439624252	1.0761505577087402
chr16	69305000	69310000	1.3381100439624252	1.0761505577087402
chr16	69310000	69315000	2.2378406423693504	1.3740618145751955
chr16	69310000	69315000	2.2378406423693504	1.3740618145751955
chr16	69310000	69315000	2.2378406423693504	1.3740618145751955
chr16	69310000	69315000	2.2378406423693504	1.3740618145751955
chr16	69310000	69315000	2.2378406423693504	1.3740618145751955
chr16	69310000	69315000	2.2378406423693504	1.3740618145751955
chr16	69310000	69315000	2.2378406423693504	1.3740618145751955
chr16	69315000	69320000	0.4693251663208008	0.7569929887390137
chr16	69325000	69330000	2.3866050751588057	2.0863631732177734
chr16	69325000	69330000	2.3866050751588057	2.0863631732177734
chr16	69325000	69330000	2.3866050751588057	2.0863631732177734
chr16	69330000	69335000	1.8236719582388334	1.7839360617065432
chr16	69330000	69335000	1.8236719582388334	1.7839360617065432
chr16	69330000	69335000	1.8236719582388334	1.7839360617065432
chr16	69335000	69340000	1.7672287774914894	2.0615277767944336
chr16	69335000	69340000	1.7672287774914894	2.0615277767944336
chr16	69335000	69340000	1.7672287774914894	2.0615277767944336
chr16	69390000	69395000	1.2974789957206943	0.7957803753662108
chr16	69395000	69400000	5.205608664567894	5.380582552795411
chr16	69395000	69400000	5.205608664567894	5.380582552795411
chr16	69395000	69400000	5.205608664567894	5.380582552795411
chr16	69395000	69400000	5.205608664567894	5.380582552795411
chr16	69395000	69400000	5.205608664567894	5.380582552795411
chr16	69395000	69400000	5.205608664567894	5.380582552795411
chr16	69400000	69405000	3.7945381888701535	2.5164419790649415
chr16	69405000	69410000	4.955639686926726	4.822447932739258
chr16	69405000	69410000	4.955639686926726	4.822447932739258
chr16	69405000	69410000	4.955639686926726	4.822447932739258
chr16	69410000	69415000	0.8060357307933201	0.6463038491821289
chr16	69415000	69420000	1.796301146719389	1.2519103909301756
chr16	69415000	69420000	1.796301146719389	1.2519103909301756
chr16	69420000	69425000	5.907243635915596	4.436424979248048
chr16	69420000	69425000	5.907243635915596	4.436424979248048
chr16	69425000	69430000	2.4129777936988903	1.8336074612426758
chr16	69425000	69430000	2.4129777936988903	1.8336074612426758
chr16	69435000	69440000	2.4408571656984703	3.089802700805664
chr16	69440000	69445000	2.796706178326473	2.6303725201416013
chr16	69445000	69450000	3.3218519782235694	3.251436137695312
chr16	69455000	69460000	1.5342951519832433	1.0387525215148925
chr16	69465000	69470000	1.4731552072115035	1.0730245223999024
chr16	69470000	69475000	0.9935635518582067	0.6612398083496093
chr16	69475000	69480000	1.463036713616202	0.9082064981079102
chr16	69480000	69485000	2.8340610527537695	1.6674584594726563
chr16	69480000	69485000	2.8340610527537695	1.6674584594726563
chr16	69485000	69490000	0.6712913767591815	0.7506247485351563
chr16	69560000	69565000	1.7368753676655135	1.9413441584777833
chr16	69560000	69565000	1.7368753676655135	1.9413441584777833
chr16	69565000	69570000	3.9550117731682612	3.5551953454589844
chr16	69565000	69570000	3.9550117731682612	3.5551953454589844
chr16	69565000	69570000	3.9550117731682612	3.5551953454589844
chr16	69565000	69570000	3.9550117731682612	3.5551953454589844
chr16	69565000	69570000	3.9550117731682612	3.5551953454589844
chr16	69565000	69570000	3.9550117731682612	3.5551953454589844
chr16	69565000	69570000	3.9550117731682612	3.5551953454589844
chr16	69565000	69570000	3.9550117731682612	3.5551953454589844
chr16	69565000	69570000	3.9550117731682612	3.5551953454589844
chr16	69565000	69570000	3.9550117731682612	3.5551953454589844
chr16	69565000	69570000	3.9550117731682612	3.5551953454589844
chr16	69565000	69570000	3.9550117731682612	3.5551953454589844
chr16	69565000	69570000	3.9550117731682612	3.5551953454589844
chr16	69565000	69570000	3.9550117731682612	3.5551953454589844
chr16	69565000	69570000	3.9550117731682612	3.5551953454589844
chr16	69565000	69570000	3.9550117731682612	3.5551953454589844
chr16	69565000	69570000	3.9550117731682612	3.5551953454589844
chr16	69625000	69630000	1.0798826550635223	0.7630138052368164
chr16	69640000	69645000	1.0216568752680983	0.9095379376220702
chr16	69655000	69660000	1.26324289259866	1.1374003970336912
chr16	69670000	69675000	1.986465502844124	1.8878521557617187
chr16	69695000	69700000	1.039957048476745	0.7495252810668945
chr16	69705000	69710000	2.3246264306184288	1.9702900189208987
chr16	69710000	69715000	1.9939716740973643	1.6866200732421877
chr16	69725000	69730000	7.037508442417037	5.882910153198242
chr16	69730000	69735000	0.878165312422993	0.7526512933349608
chr16	69740000	69745000	3.4322722137451174	6.847678259277344
chr16	69750000	69755000	1.8798316112482658	1.2210538327026366
chr16	69750000	69755000	1.8798316112482658	1.2210538327026366
chr16	69750000	69755000	1.8798316112482658	1.2210538327026366
chr16	69795000	69800000	2.946395086213584	3.129400360107422
chr16	69795000	69800000	2.946395086213584	3.129400360107422
chr16	69800000	69805000	1.234038620537018	1.7697526531982422
chr16	69800000	69805000	1.234038620537018	1.7697526531982422
chr16	69830000	69835000	2.8980079173150464	2.908485267944336
chr16	69845000	69850000	1.1252194267059041	1.4890355206298826
chr16	69845000	69850000	1.1252194267059041	1.4890355206298826
chr16	69860000	69865000	1.8699390809531524	1.4048026651000978
chr16	69915000	69920000	1.4750406528651159	1.2016023638916016
chr16	69915000	69920000	1.4750406528651159	1.2016023638916016
chr16	69920000	69925000	1.1116673925667167	1.0109063876342774
chr16	69925000	69930000	1.9400987124148927	1.548200751953125
chr16	69925000	69930000	1.9400987124148927	1.548200751953125
chr16	69925000	69930000	1.9400987124148927	1.548200751953125
chr16	69925000	69930000	1.9400987124148927	1.548200751953125
chr16	69930000	69935000	0.7168302764607367	0.7728555348205567
chr16	70345000	70350000	2.891710778323735	2.0391231454467773
chr16	70365000	70370000	0.8324874869872476	0.9199586264038085
chr16	70375000	70380000	1.0072524778562173	0.9025908779907226
chr16	70375000	70380000	1.0072524778562173	0.9025908779907226
chr16	70380000	70385000	2.6302967886951483	1.9917100105285646
chr16	70380000	70385000	2.6302967886951483	1.9917100105285646
chr16	70380000	70385000	2.6302967886951483	1.9917100105285646
chr16	70380000	70385000	2.6302967886951483	1.9917100105285646
chr16	70395000	70400000	0.7480092868626674	0.7458778012084961
chr16	70395000	70400000	0.7480092868626674	0.7458778012084961
chr16	70400000	70405000	1.4884636533434146	1.0517203985595702
