promoter_id	logfc	pred_logfc	prediction_error
chr9:135499569:135501869	0.597667581724256	0.3257661599783781	-0.27190142174587795
chr13:110705316:110707616	0.125728188975072	-0.07200530650387518	-0.1977334954789472
chr16:2153828:2156128	1.32297000760138	1.0507213699441815	-0.2722486376571984
chrX:133985294:133987594	-0.005132323828604	-0.21509063553724891	-0.2099583117086449
chr22:19960569:19962869	1.45148098017511	0.054801622814527017	-1.3966793573605831
chr12:49129605:49131905	-0.0038381794877928	0.0783586708717706	0.08219685035956341
chr19:18437009:18439309	0.201264308423298	0.0667419640350852	-0.1345223443882128
chr3:123884014:123886314	0.0495683790746949	0.03487746127018135	-0.01469091780451355
chr8:18083788:18086088	3.21680873257659	3.2994536831912127	0.08264495061462274
chr8:103211410:103213710	-0.0044873476424497	0.039997320172978246	0.044484667815427946
chr10:69573122:69575422	2.06490591183947	0.4188244178089177	-1.6460814940305524
chr5:27470300:27472600	-0.285326951512968	-0.30175455249627675	-0.016427600983308754
chr19:45776737:45779037	-0.0843225823717724	0.8745863768065769	0.9589089591783493
chrX:154545358:154547658	1.09756218058868	0.6501208778224915	-0.44744130276618843
chr20:44208991:44211291	-0.216933045449591	-0.2221283047118633	-0.005195259262272295
chr17:50093386:50095686	0.762959620218249	0.7884708203888235	0.02551120017057451
chrX:48460677:48462977	-0.0928561528549305	0.32437767868226036	0.41723383153719085
chr19:2050587:2052887	0.312005176688273	0.3693247259113268	0.05731954922305382
chr11:64225886:64228186	0.495925659269113	0.3977226492729285	-0.09820300999618448
chr11:487790:490090	1.19507559911327	0.07219565191080533	-1.1228799472024646
chr2:216081445:216083745	2.05496661880328	1.1358968352596837	-0.9190697835435964
chr11:75397698:75399998	-0.0918169417989028	-0.12021713628819755	-0.028400194489294747
chr1:186169386:186171686	-0.302502093274862	0.700300984267235	1.0028030775420969
chr7:100895578:100897878	0.53631867460627	0.4125135948260697	-0.12380507978020033
chr7:920589:922889	0.0	-0.16010931777423393	-0.16010931777423393
chr19:1478901:1481201	0.517127988689266	0.5137839398648392	-0.0033440488244268485
chr15:42673495:42675795	0.0031979240131766	-0.36898699808687135	-0.37218492210004794
chr11:121588418:121590718	0.0	-0.09970066595860068	-0.09970066595860068
chr11:122101532:122103832	-0.216353308012953	-0.2076651049556818	0.008688203057271193
chr11:61343355:61345655	0.431505963110159	0.7339892360910613	0.3024832729809023
chr5:39392139:39394439	-0.956599404893435	-0.5914094820729257	0.3651899228205093
chr3:107240347:107242647	-0.0703640228095921	-0.05758029876721356	0.012783724042378541
chr13:40460109:40462409	0.0106447121906971	0.19538102518808137	0.18473631299738427
chr9:129494922:129497222	-0.287772467020893	-0.24805704139976048	0.039715425621132505
chr7:99383699:99385999	1.47766680973492	0.11966144857161343	-1.3580053611633065
chr17:1714546:1716846	0.268780716378955	0.29035879634816436	0.02157807996920935
chr8:60848736:60851036	0.0457358839326993	0.6756345771823081	0.6298986932496088
chr8:143986122:143988422	0.641887720332255	0.4849575211251211	-0.15693019920713397
chr19:13150013:13152313	0.981606989138092	1.0490823268043834	0.06747533766629144
chr7:44118004:44120304	1.3450503058213	0.5779515400154663	-0.7670987658058336
chr12:53450324:53452624	-1.02324757609698	-0.9614387988192518	0.061808777277728155
chr17:59195552:59197852	-0.265501677284474	0.21186576690698428	0.47736744419145827
chr20:5948651:5950951	-1.0122968817579	0.701054334692763	1.713351216450663
chr10:133357719:133360019	0.336942277433873	0.4051469647174504	0.06820468728357737
chr11:46336597:46338897	0.131049554132493	0.18476844383869967	0.05371888970620667
chr1:212847349:212849649	0.0058809634744223	0.20040374605103783	0.19452278257661554
chr12:72271482:72273782	0.692847391598789	1.0184659879931952	0.32561859639440616
chr3:125019196:125021496	-0.445539539637553	-0.30724376491725375	0.13829577472029925
chr4:14124338:14126638	-0.0756320982170343	0.13335596608619907	0.20898806430323336
chr19:12772518:12774818	0.579772714519454	0.31836920178448824	-0.26140351273496576
chr3:43105639:43107939	0.176093205927195	0.44119174954322204	0.265098543616027
chr9:114097636:114099936	0.0292884580192338	0.21054669549089078	0.18125823747165698
chr2:151971752:151974052	-0.0072421816501606	-0.17231828639884317	-0.16507610474868256
chr11:64227301:64229601	0.164615739942524	0.35224171397020115	0.18762597402767717
chr3:111540196:111542496	0.749434281720325	0.6711960655423079	-0.07823821617801707
chr16:1351173:1353473	1.05567472418336	0.9824975106653735	-0.07317721351798645
chr7:75994295:75996595	1.14078272180191	0.8984862967830577	-0.2422964250188523
chr18:3592102:3594402	-0.577699455397625	-0.5020816784442932	0.07561777695333183
chr16:89100351:89102651	0.817467788766094	0.08975919472804642	-0.7277085940380477
chr19:35664812:35667112	-0.0099834958642691	0.31718947978328743	0.32717297564755654
chr16:68313895:68316195	0.410988494770989	0.16948386821052588	-0.2415046265604631
chr8:127793927:127796227	-0.0664926202801641	-0.05088872843471809	0.015603891845446013
chr16:2203486:2205786	1.30664895663701	1.2763727765855621	-0.030276180051447943
chr1:173822711:173825011	0.538630830883211	0.619130665712311	0.08049983482910006
chr16:2070594:2072894	0.328796606496175	-0.06424961928612205	-0.39304622578229703
chr2:182522438:182524738	-0.0274429342701319	-0.20368227011897203	-0.17623933584884013
chr15:75193642:75195942	0.0	0.17964587434842746	0.17964587434842746
chr1:220526849:220529149	0.198477349035936	-0.0546777333070439	-0.2531550823429799
chr9:129486913:129489213	-0.63817193813565	-0.5757388787159555	0.06243305941969446
chr6:72620105:72622405	0.0	0.10378220294567737	0.10378220294567737
chr1:79006430:79008730	-0.133037187276164	-0.07006540381437575	0.06297178346178826
chr11:66255807:66258107	0.498323399854167	0.7193814974118682	0.22105809755770117
chr16:68309055:68311355	0.548773214939069	0.4458359995102945	-0.10293721542877454
chr3:132620106:132622406	0.0028448511825161	0.3901974599315488	0.3873526087490327
chr1:1778120:1780420	0.449451468441394	0.4035163968738148	-0.0459350715675792
chr16:2045985:2048285	0.566846715241069	0.5641937673040136	-0.0026529479370553943
chr12:53046736:53049036	-1.18989655906803	-0.729996774406344	0.4598997846616859
chr8:144502139:144504439	0.60977650984204	0.23431611326794285	-0.37546039657409713
chr3:49019184:49021484	0.0098146573341253	0.9097298922665007	0.8999152349323754
chr7:75987235:75989535	0.519437550639302	0.6672017737347441	0.14776422309544213
chr7:76460457:76462757	0.0	0.007498833357626664	0.007498833357626664
chr2:111896663:111898963	0.0267785753034209	0.26087616679859366	0.23409759149517276
chr16:2108248:2110548	0.518421448669997	0.40605325546593707	-0.11236819320405989
chr17:48345705:48348005	0.124604339447764	0.18611110482022067	0.06150676537245667
chr19:29708340:29710640	1.28383416856009	1.5422710101074224	0.2584368415473324
chr22:21001218:21003518	0.898710631946862	0.8111718630162874	-0.08753876893057455
chr16:28491770:28494070	0.596392050821387	0.5483936786619943	-0.04799837215939273
chr17:42154744:42157044	2.12803764654487	1.6656245538626064	-0.4624130926822636
chr2:24791306:24793606	0.0004504021819747	0.2627110252165223	0.2622606230345476
chr9:64638638:64640938	0.0593603481305047	-0.03598785308646148	-0.09534820121696617
chr8:109680624:109682924	0.0	-0.00254410141301679	-0.00254410141301679
chr11:64589219:64591519	0.180457163884552	-0.038506984594601695	-0.2189641484791537
chr13:110645773:110648073	0.928527792596168	0.5629863373071151	-0.3655414552890529
chr1:15942789:15945089	0.337397952331983	0.07942417676994554	-0.2579737755620375
chr2:176188291:176190591	-0.0331931520523777	0.04716762198824413	0.08036077404062184
chr1:145672548:145674848	0.0770028848173559	0.05678711627580329	-0.02021576854155261
chr7:75919160:75921460	-0.0225069221836037	0.3947351150849582	0.4172420372685619
chr8:28386146:28388446	3.96561287919006e-05	-0.07323436280478517	-0.07327401893357707
chr12:109571831:109574131	0.357428410271416	0.41606592651337104	0.05863751624195507
chr4:3314067:3316367	0.188685671549478	-0.3020080215435078	-0.4906936930929858
chr4:182143476:182145776	0.0466264142842542	0.20395200853651502	0.1573255942522608
chr5:38443519:38445819	0.518104246589963	0.1077635628272986	-0.4103406837626644
chr14:101560103:101562403	0.14115665057686	0.18149233307679227	0.040335682499932274
chr9:130474283:130476583	0.174921486415751	1.0209361444089928	0.8460146579932418
chr6:41516372:41518672	0.0016442325503488	-0.0624282427417772	-0.064072475292126
chr6:22144781:22147081	-0.0621069184250572	0.11718419902371813	0.17929111744877532
chr20:63739403:63741703	1.65683400031176	0.6704971612603112	-0.9863368390514489
chr2:233979807:233982107	0.55948569365094	-0.26493402923333215	-0.8244197228842722
chr8:1499365:1501665	0.0289669678978323	0.07329708310176469	0.04433011520393239
chr19:9833346:9835646	1.37760360049186	1.2079837403344669	-0.16961986015739305
chr9:137112304:137114604	0.258907540616343	0.3378059899983257	0.07889844938198265
chr22:39500354:39502654	2.34413249617999	1.9654341850695207	-0.37869831111046937
chr7:1086112:1088412	1.38368199500957	0.5658867187990249	-0.8177952762105452
chr19:1952632:1954932	0.0037079449037612	0.20882751347160297	0.20511956856784178
chr6:31271769:31274069	3.22604687017333	3.2026080927247706	-0.023438777448559378
chr3:14808852:14811152	0.0298735857683317	0.01042314939135914	-0.019450436376972562
chr19:54364549:54366849	2.16948960220299	2.14174945096756	-0.027740151235430055
chr5:132367972:132370272	0.422833740155263	0.12090335907386959	-0.30193038108139336
chr16:550296:552596	0.239666787711616	0.02596069536394134	-0.21370609234767468
chr2:36694804:36697104	-1.54830756668584	-1.5373908524143882	0.010916714271451688
chr2:240463526:240465826	1.79738768768535	0.3306733176794443	-1.4667143700059058
chr15:50118922:50121222	-0.0044873476424497	-0.10565780636064312	-0.10117045871819341
chr16:88662791:88665091	1.41792458861339	1.383209141641179	-0.03471544697221107
chr12:109173976:109176276	1.52639032383212	0.4947138182138508	-1.031676505618269
chr5:74766805:74769105	1.69586711024529	1.6521306204111583	-0.0437364898341317
chr17:2710898:2713198	0.114729423794469	0.6049175828373549	0.4901881590428859
chr19:1020823:1023123	0.644536635218568	0.7588414112373288	0.11430477601876088
chr15:40754953:40757253	2.50840863097975	2.432983289587615	-0.07542534139213508
chr19:40727320:40729620	0.523719661844289	-0.42165484461204306	-0.945374506456332
chr3:43709708:43712008	1.19594491466656	0.28766928598122554	-0.9082756286853344
